,endtime,artistname,trackname,msplayed,duration,starttime,year,month,week,dayofweek,day,hour,minute,quarter
2234,2021-03-14 17:20:00.000,Rema,Beamer (Bad Boys),1408,0 days 00:00:01.408000,2021-03-14 17:19:58.592,2021,3,10,6,14,17,20,1
2235,2021-03-14 17:20:00.000,Smallgod,Marry Me,70314,0 days 00:01:10.314000,2021-03-14 17:18:49.686,2021,3,10,6,14,17,20,1
2236,2021-03-14 17:20:00.000,E Kelly,Oreke,618,0 days 00:00:00.618000,2021-03-14 17:19:59.382,2021,3,10,6,14,17,20,1
2237,2021-03-14 17:20:00.000,WizKid,No Stress,5290,0 days 00:00:05.290000,2021-03-14 17:19:54.710,2021,3,10,6,14,17,20,1
2238,2021-03-14 17:20:00.000,Stefflon Don,Can't Let You Go,682,0 days 00:00:00.682000,2021-03-14 17:19:59.318,2021,3,10,6,14,17,20,1
2239,2021-03-14 17:20:00.000,Ir Sais,Dream Girl - Global Remix,618,0 days 00:00:00.618000,2021-03-14 17:19:59.382,2021,3,10,6,14,17,20,1
2240,2021-03-14 17:20:00.000,DaVido,D & G (feat. Summer Walker),3455,0 days 00:00:03.455000,2021-03-14 17:19:56.545,2021,3,10,6,14,17,20,1
2241,2021-03-14 17:21:00.000,Burna Boy,Real Life (feat. Stormzy),14058,0 days 00:00:14.058000,2021-03-14 17:20:45.942,2021,3,10,6,14,17,21,1
2242,2021-03-14 17:24:00.000,Rotimi,In My Bed,185461,0 days 00:03:05.461000,2021-03-14 17:20:54.539,2021,3,10,6,14,17,24,1
2243,2021-03-14 17:26:00.000,Rema,Beamer (Bad Boys),130006,0 days 00:02:10.006000,2021-03-14 17:23:49.994,2021,3,10,6,14,17,26,1
2244,2021-03-14 17:26:00.000,Rema,Ginger Me,2282,0 days 00:00:02.282000,2021-03-14 17:25:57.718,2021,3,10,6,14,17,26,1
2245,2021-03-14 17:28:00.000,DJ Neptune,Nobody,145860,0 days 00:02:25.860000,2021-03-14 17:25:34.140,2021,3,10,6,14,17,28,1
2246,2021-03-14 17:31:00.000,Kwesi Arthur,Baajo,160264,0 days 00:02:40.264000,2021-03-14 17:28:19.736,2021,3,10,6,14,17,31,1
2247,2021-03-14 17:35:00.000,LADIPOE,Know You,230020,0 days 00:03:50.020000,2021-03-14 17:31:09.980,2021,3,10,6,14,17,35,1
2248,2021-03-14 17:38:00.000,Rema,Ginger Me,204223,0 days 00:03:24.223000,2021-03-14 17:34:35.777,2021,3,10,6,14,17,38,1
2249,2021-03-21 10:55:00.000,Omah Lay,Godly,175215,0 days 00:02:55.215000,2021-03-21 10:52:04.785,2021,3,11,6,21,10,55,1
2250,2021-03-21 10:57:00.000,The Supremes,Baby Love,156657,0 days 00:02:36.657000,2021-03-21 10:54:23.343,2021,3,11,6,21,10,57,1
2251,2021-03-21 11:00:00.000,Percy Sledge,You Really Got a Hold on Me,17398,0 days 00:00:17.398000,2021-03-21 10:59:42.602,2021,3,11,6,21,11,0,1
2252,2021-03-21 11:00:00.000,Joeboy,Lonely,176000,0 days 00:02:56,2021-03-21 10:57:04.000,2021,3,11,6,21,11,0,1
2253,2021-03-21 11:03:00.000,Aya Nakamura,Doudou,146623,0 days 00:02:26.623000,2021-03-21 11:00:33.377,2021,3,11,6,21,11,3,1
2254,2021-03-21 11:06:00.000,Rema,Ginger Me,205892,0 days 00:03:25.892000,2021-03-21 11:02:34.108,2021,3,11,6,21,11,6,1
2255,2021-03-21 11:07:00.000,Jean Knight,Mr. Big Stuff,26844,0 days 00:00:26.844000,2021-03-21 11:06:33.156,2021,3,11,6,21,11,7,1
2256,2021-03-21 11:10:00.000,Chip,See Through,189029,0 days 00:03:09.029000,2021-03-21 11:06:50.971,2021,3,11,6,21,11,10,1
2257,2021-03-21 11:10:00.000,Blondie,Heart Of Glass,25766,0 days 00:00:25.766000,2021-03-21 11:09:34.234,2021,3,11,6,21,11,10,1
2258,2021-03-21 11:14:00.000,WizKid,No Stress,202706,0 days 00:03:22.706000,2021-03-21 11:10:37.294,2021,3,11,6,21,11,14,1
2259,2021-03-21 11:14:00.000,Mary Wells,My Guy,37966,0 days 00:00:37.966000,2021-03-21 11:13:22.034,2021,3,11,6,21,11,14,1
2260,2021-03-21 11:18:00.000,Adekunle Gold,Pretty Girl,186782,0 days 00:03:06.782000,2021-03-21 11:14:53.218,2021,3,11,6,21,11,18,1
2261,2021-03-21 11:18:00.000,Stevie Wonder,For Once In My Life,10008,0 days 00:00:10.008000,2021-03-21 11:17:49.992,2021,3,11,6,21,11,18,1
2262,2021-03-21 11:18:00.000,WizKid,Ginger (feat. Burna Boy),6357,0 days 00:00:06.357000,2021-03-21 11:17:53.643,2021,3,11,6,21,11,18,1
2263,2021-03-21 11:18:00.000,Omah Lay,Lo Lo,106,0 days 00:00:00.106000,2021-03-21 11:17:59.894,2021,3,11,6,21,11,18,1
2264,2021-03-21 11:18:00.000,Omah Lay,Lo Lo,554,0 days 00:00:00.554000,2021-03-21 11:17:59.446,2021,3,11,6,21,11,18,1
2265,2021-03-21 11:18:00.000,Omah Lay,Lo Lo,42,0 days 00:00:00.042000,2021-03-21 11:17:59.958,2021,3,11,6,21,11,18,1
2266,2021-03-21 11:18:00.000,Omah Lay,Lo Lo,255,0 days 00:00:00.255000,2021-03-21 11:17:59.745,2021,3,11,6,21,11,18,1
2267,2021-03-21 11:18:00.000,Omah Lay,Lo Lo,362,0 days 00:00:00.362000,2021-03-21 11:17:59.638,2021,3,11,6,21,11,18,1
2268,2021-03-21 11:18:00.000,Omah Lay,Lo Lo,298,0 days 00:00:00.298000,2021-03-21 11:17:59.702,2021,3,11,6,21,11,18,1
2269,2021-03-21 11:18:00.000,Omah Lay,Lo Lo,1023,0 days 00:00:01.023000,2021-03-21 11:17:58.977,2021,3,11,6,21,11,18,1
2270,2021-03-21 11:18:00.000,Omah Lay,Lo Lo,127,0 days 00:00:00.127000,2021-03-21 11:17:59.873,2021,3,11,6,21,11,18,1
2271,2021-03-21 11:18:00.000,Omah Lay,Lo Lo,128,0 days 00:00:00.128000,2021-03-21 11:17:59.872,2021,3,11,6,21,11,18,1
2272,2021-03-21 11:18:00.000,Omah Lay,Lo Lo,1450,0 days 00:00:01.450000,2021-03-21 11:17:58.550,2021,3,11,6,21,11,18,1
2273,2021-03-21 11:18:00.000,Omah Lay,Lo Lo,3562,0 days 00:00:03.562000,2021-03-21 11:17:56.438,2021,3,11,6,21,11,18,1
2274,2021-03-21 11:20:00.000,WizKid,Ginger (feat. Burna Boy),104917,0 days 00:01:44.917000,2021-03-21 11:18:15.083,2021,3,11,6,21,11,20,1
2275,2021-03-21 11:22:00.000,Mr Eazi,The Don,168896,0 days 00:02:48.896000,2021-03-21 11:19:11.104,2021,3,11,6,21,11,22,1
2276,2021-03-21 11:24:00.000,Nelly Furtado,I'm Like A Bird,83105,0 days 00:01:23.105000,2021-03-21 11:22:36.895,2021,3,11,6,21,11,24,1
2277,2021-03-21 11:27:00.000,The Supremes,You Can't Hurry Love,40164,0 days 00:00:40.164000,2021-03-21 11:26:19.836,2021,3,11,6,21,11,27,1
2278,2021-03-21 11:27:00.000,Omah Lay,Lo Lo,171730,0 days 00:02:51.730000,2021-03-21 11:24:08.270,2021,3,11,6,21,11,27,1
2279,2021-03-21 11:31:00.000,Rema,Beamer (Bad Boys),195047,0 days 00:03:15.047000,2021-03-21 11:27:44.953,2021,3,11,6,21,11,31,1
2280,2021-03-21 11:31:00.000,Chaka Khan,I'm Every Woman,11919,0 days 00:00:11.919000,2021-03-21 11:30:48.081,2021,3,11,6,21,11,31,1
2281,2021-03-21 11:34:00.000,DaVido,D & G (feat. Summer Walker),5951,0 days 00:00:05.951000,2021-03-21 11:33:54.049,2021,3,11,6,21,11,34,1
2282,2021-03-21 11:34:00.000,DaVido,D & G (feat. Summer Walker),155968,0 days 00:02:35.968000,2021-03-21 11:31:24.032,2021,3,11,6,21,11,34,1
2283,2021-03-21 11:37:00.000,Rotimi,Love Somebody,167030,0 days 00:02:47.030000,2021-03-21 11:34:12.970,2021,3,11,6,21,11,37,1
2284,2021-03-21 11:38:00.000,Eddie Floyd,Knock on Wood,33770,0 days 00:00:33.770000,2021-03-21 11:37:26.230,2021,3,11,6,21,11,38,1
2285,2021-03-21 11:41:00.000,Ir Sais,Dream Girl - Global Remix,212405,0 days 00:03:32.405000,2021-03-21 11:37:27.595,2021,3,11,6,21,11,41,1
2286,2021-03-21 11:43:00.000,The Marvelettes,Please Mr. Postman - Single Version / Mono,92672,0 days 00:01:32.672000,2021-03-21 11:41:27.328,2021,3,11,6,21,11,43,1
2287,2021-03-22 19:32:00.000,Omah Lay,Godly,175215,0 days 00:02:55.215000,2021-03-22 19:29:04.785,2021,3,12,0,22,19,32,1
2288,2021-03-22 19:34:00.000,Aya Nakamura,Doudou,1088,0 days 00:00:01.088000,2021-03-22 19:33:58.912,2021,3,12,0,22,19,34,1
2289,2021-03-22 19:34:00.000,Stevie Wonder,"Signed, Sealed, Delivered (I'm Yours)",135665,0 days 00:02:15.665000,2021-03-22 19:31:44.335,2021,3,12,0,22,19,34,1
2290,2021-03-22 19:38:00.000,Rema,Ginger Me,205892,0 days 00:03:25.892000,2021-03-22 19:34:34.108,2021,3,12,0,22,19,38,1
2291,2021-03-22 19:41:00.000,Bob Marley & The Wailers,One Love / People Get Ready - Medley,172933,0 days 00:02:52.933000,2021-03-22 19:38:07.067,2021,3,12,0,22,19,41,1
2292,2021-03-22 19:43:00.000,Aretha Franklin,Respect - 2003 Remaster,142186,0 days 00:02:22.186000,2021-03-22 19:40:37.814,2021,3,12,0,22,19,43,1
2293,2021-03-22 19:44:00.000,Martha Reeves & The Vandellas,Dancing In The Street - Stereo,40196,0 days 00:00:40.196000,2021-03-22 19:43:19.804,2021,3,12,0,22,19,44,1
2294,2021-03-22 19:44:00.000,Joeboy,Lonely,6293,0 days 00:00:06.293000,2021-03-22 19:43:53.707,2021,3,12,0,22,19,44,1
2295,2021-03-22 19:44:00.000,Rema,Ginger Me,2154,0 days 00:00:02.154000,2021-03-22 19:43:57.846,2021,3,12,0,22,19,44,1
2296,2021-03-22 19:47:00.000,Chip,See Through,189029,0 days 00:03:09.029000,2021-03-22 19:43:50.971,2021,3,12,0,22,19,47,1
2297,2021-03-22 19:50:00.000,Jackie Wilson,(Your Love Keeps Lifting Me) Higher & Higher,181066,0 days 00:03:01.066000,2021-03-22 19:46:58.934,2021,3,12,0,22,19,50,1
2298,2021-03-22 19:53:00.000,Otis Redding,Stand by Me,172333,0 days 00:02:52.333000,2021-03-22 19:50:07.667,2021,3,12,0,22,19,53,1
2299,2021-03-22 19:56:00.000,The Jackson 5,I Want You Back,174748,0 days 00:02:54.748000,2021-03-22 19:53:05.252,2021,3,12,0,22,19,56,1
2300,2021-03-23 14:39:00.000,Jack Johnson,Upside Down,4365,0 days 00:00:04.365000,2021-03-23 14:38:55.635,2021,3,12,1,23,14,39,1
2301,2021-03-23 14:39:00.000,The Jackson 5,I Want You Back,4465,0 days 00:00:04.465000,2021-03-23 14:38:55.535,2021,3,12,1,23,14,39,1
2302,2021-03-23 14:39:00.000,Bad Bunny,DÁKITI,4240,0 days 00:00:04.240000,2021-03-23 14:38:55.760,2021,3,12,1,23,14,39,1
2303,2021-03-23 14:42:00.000,Tayc,Le temps,197240,0 days 00:03:17.240000,2021-03-23 14:38:42.760,2021,3,12,1,23,14,42,1
2304,2021-03-23 14:45:00.000,Marvin Gaye,Ain't No Mountain High Enough,151666,0 days 00:02:31.666000,2021-03-23 14:42:28.334,2021,3,12,1,23,14,45,1
2305,2021-03-23 14:49:00.000,Cyndi Lauper,Girls Just Want to Have Fun,238266,0 days 00:03:58.266000,2021-03-23 14:45:01.734,2021,3,12,1,23,14,49,1
2306,2021-03-23 14:55:00.000,Outkast,Roses,369573,0 days 00:06:09.573000,2021-03-23 14:48:50.427,2021,3,12,1,23,14,55,1
2307,2021-03-23 14:58:00.000,John Travolta,You're The One That I Want - From “Grease”,169840,0 days 00:02:49.840000,2021-03-23 14:55:10.160,2021,3,12,1,23,14,58,1
2308,2021-03-23 15:02:00.000,"Earth, Wind & Fire",September,215093,0 days 00:03:35.093000,2021-03-23 14:58:24.907,2021,3,12,1,23,15,2,1
2309,2021-03-23 15:04:00.000,The Isley Brothers,It's Your Thing,169293,0 days 00:02:49.293000,2021-03-23 15:01:10.707,2021,3,12,1,23,15,4,1
2310,2021-03-23 15:07:00.000,Stevie Wonder,Uptight (Everything's Alright),174400,0 days 00:02:54.400000,2021-03-23 15:04:05.600,2021,3,12,1,23,15,7,1
2311,2021-03-23 15:11:00.000,James Brown,Get Up Offa That Thing,239733,0 days 00:03:59.733000,2021-03-23 15:07:00.267,2021,3,12,1,23,15,11,1
2312,2021-03-23 15:14:00.000,The Temptations,The Way You Do The Things You Do,165744,0 days 00:02:45.744000,2021-03-23 15:11:14.256,2021,3,12,1,23,15,14,1
2313,2021-03-23 15:17:00.000,Junior Senior,Move Your Feet,181826,0 days 00:03:01.826000,2021-03-23 15:13:58.174,2021,3,12,1,23,15,17,1
2314,2021-03-23 15:21:00.000,Redbone,Come and Get Your Love - Single Version,205933,0 days 00:03:25.933000,2021-03-23 15:17:34.067,2021,3,12,1,23,15,21,1
2315,2021-03-23 15:25:00.000,Gloria Gaynor,I Will Survive - Single Version,187458,0 days 00:03:07.458000,2021-03-23 15:21:52.542,2021,3,12,1,23,15,25,1
2316,2021-03-23 15:28:00.000,Jr. Walker & The All Stars,Shotgun,176626,0 days 00:02:56.626000,2021-03-23 15:25:03.374,2021,3,12,1,23,15,28,1
2317,2021-03-23 15:32:00.000,Jimmy Cliff,"Wonderful World, Beautiful People - Single Version",194866,0 days 00:03:14.866000,2021-03-23 15:28:45.134,2021,3,12,1,23,15,32,1
2318,2021-03-23 15:35:00.000,Grouplove,Tongue Tied,218013,0 days 00:03:38.013000,2021-03-23 15:31:21.987,2021,3,12,1,23,15,35,1
2319,2021-03-23 15:38:00.000,Four Tops,"I Can't Help Myself (Sugar Pie, Honey Bunch)",163680,0 days 00:02:43.680000,2021-03-23 15:35:16.320,2021,3,12,1,23,15,38,1
2320,2021-03-23 15:41:00.000,The Supremes,Stop! In The Name Of Love - Single Version,172906,0 days 00:02:52.906000,2021-03-23 15:38:07.094,2021,3,12,1,23,15,41,1
2321,2021-03-23 15:44:00.000,Jack Johnson,Better Together,207680,0 days 00:03:27.680000,2021-03-23 15:40:32.320,2021,3,12,1,23,15,44,1
2322,2021-03-23 15:48:00.000,Jimmy Cliff,I Can See Clearly Now,196000,0 days 00:03:16,2021-03-23 15:44:44.000,2021,3,12,1,23,15,48,1
2323,2021-03-23 15:50:00.000,The Temptations,My Girl,165000,0 days 00:02:45,2021-03-23 15:47:15.000,2021,3,12,1,23,15,50,1
2324,2021-03-23 15:52:00.000,Sam Cooke,(What A) Wonderful World,125440,0 days 00:02:05.440000,2021-03-23 15:49:54.560,2021,3,12,1,23,15,52,1
2325,2021-03-23 15:55:00.000,Sam & Dave,"Hold On, I'm Comin'",155706,0 days 00:02:35.706000,2021-03-23 15:52:24.294,2021,3,12,1,23,15,55,1
2326,2021-03-23 15:58:00.000,Commodores,Easy,188959,0 days 00:03:08.959000,2021-03-23 15:54:51.041,2021,3,12,1,23,15,58,1
2327,2021-03-23 16:01:00.000,UB40,Red Red Wine,183733,0 days 00:03:03.733000,2021-03-23 15:57:56.267,2021,3,12,1,23,16,1,1
2328,2021-03-23 16:05:00.000,Jason Mraz,I'm Yours,242186,0 days 00:04:02.186000,2021-03-23 16:00:57.814,2021,3,12,1,23,16,5,1
2329,2021-03-23 16:10:00.000,Steve Winwood,Higher Love - Single Version,252226,0 days 00:04:12.226000,2021-03-23 16:05:47.774,2021,3,12,1,23,16,10,1
2330,2021-03-23 16:11:00.000,The Foundations,Build Me Up Buttercup - Mono,90013,0 days 00:01:30.013000,2021-03-23 16:09:29.987,2021,3,12,1,23,16,11,1
2331,2021-03-23 16:12:00.000,Bobby Day,Rockin' Robin,3520,0 days 00:00:03.520000,2021-03-23 16:11:56.480,2021,3,12,1,23,16,12,1
2332,2021-03-23 16:13:00.000,Omah Lay,Lo Lo,29951,0 days 00:00:29.951000,2021-03-23 16:12:30.049,2021,3,12,1,23,16,13,1
2333,2021-03-23 18:14:00.000,Kalash,Bonda Manmanw,161898,0 days 00:02:41.898000,2021-03-23 18:11:18.102,2021,3,12,1,23,18,14,1
2334,2021-03-23 18:18:00.000,Kalash,Bonda Manmanw,250170,0 days 00:04:10.170000,2021-03-23 18:13:49.830,2021,3,12,1,23,18,18,1
2335,2021-03-23 18:19:00.000,Youssoupha,HOUSTON - Intro,12586,0 days 00:00:12.586000,2021-03-23 18:18:47.414,2021,3,12,1,23,18,19,1
2336,2021-03-23 18:19:00.000,Charles Wright & The Watts 103rd Street Rhythm Band,Express Yourself,29180,0 days 00:00:29.180000,2021-03-23 18:18:30.820,2021,3,12,1,23,18,19,1
2337,2021-03-23 18:23:00.000,ABBA,Dancing Queen,230400,0 days 00:03:50.400000,2021-03-23 18:19:09.600,2021,3,12,1,23,18,23,1
2338,2021-03-23 18:24:00.000,Jack Johnson,Banana Pancakes,75608,0 days 00:01:15.608000,2021-03-23 18:22:44.392,2021,3,12,1,23,18,24,1
2339,2021-03-23 18:27:00.000,Youssoupha,ASTRONAUTE,205013,0 days 00:03:25.013000,2021-03-23 18:23:34.987,2021,3,12,1,23,18,27,1
2340,2021-03-23 18:28:00.000,Duffy,Mercy,47905,0 days 00:00:47.905000,2021-03-23 18:27:12.095,2021,3,12,1,23,18,28,1
2341,2021-03-23 18:28:00.000,Youssoupha,ASTRONAUTE,704,0 days 00:00:00.704000,2021-03-23 18:27:59.296,2021,3,12,1,23,18,28,1
2342,2021-03-23 18:31:00.000,Youssoupha,SOLAAR PLEURE,193306,0 days 00:03:13.306000,2021-03-23 18:27:46.694,2021,3,12,1,23,18,31,1
2343,2021-03-23 18:32:00.000,Outkast,Hey Ya!,53062,0 days 00:00:53.062000,2021-03-23 18:31:06.938,2021,3,12,1,23,18,32,1
2344,2021-03-23 18:35:00.000,Stevie Wonder,Sir Duke,4369,0 days 00:00:04.369000,2021-03-23 18:34:55.631,2021,3,12,1,23,18,35,1
2345,2021-03-23 18:35:00.000,Youssoupha,GOSPEL,166160,0 days 00:02:46.160000,2021-03-23 18:32:13.840,2021,3,12,1,23,18,35,1
2346,2021-03-23 18:39:00.000,Andy Grammer,"Honey, I'm Good.",9115,0 days 00:00:09.115000,2021-03-23 18:38:50.885,2021,3,12,1,23,18,39,1
2347,2021-03-23 18:39:00.000,Youssoupha,KASH,207066,0 days 00:03:27.066000,2021-03-23 18:35:32.934,2021,3,12,1,23,18,39,1
2348,2021-03-23 18:42:00.000,Phil Collins,You Can't Hurry Love - 2016 Remaster,8857,0 days 00:00:08.857000,2021-03-23 18:41:51.143,2021,3,12,1,23,18,42,1
2349,2021-03-23 18:42:00.000,Youssoupha,BAGARRER,186333,0 days 00:03:06.333000,2021-03-23 18:38:53.667,2021,3,12,1,23,18,42,1
2350,2021-03-23 18:45:00.000,Fleetwood Mac,Landslide,0,0 days 00:00:00,2021-03-23 18:45:00.000,2021,3,12,1,23,18,45,1
2351,2021-03-23 18:45:00.000,Youssoupha,MARYAM,196373,0 days 00:03:16.373000,2021-03-23 18:41:43.627,2021,3,12,1,23,18,45,1
2352,2021-03-23 18:48:00.000,Youssoupha,NEPTUNE TERMINUS,180866,0 days 00:03:00.866000,2021-03-23 18:44:59.134,2021,3,12,1,23,18,48,1
2353,2021-03-23 18:49:00.000,John Mayer,Your Body Is a Wonderland,34590,0 days 00:00:34.590000,2021-03-23 18:48:25.410,2021,3,12,1,23,18,49,1
2354,2021-03-23 18:52:00.000,Youssoupha,INTERSTELLAR,205960,0 days 00:03:25.960000,2021-03-23 18:48:34.040,2021,3,12,1,23,18,52,1
2355,2021-03-23 18:56:00.000,Youssoupha,INTERSTELLAR,127,0 days 00:00:00.127000,2021-03-23 18:55:59.873,2021,3,12,1,23,18,56,1
2356,2021-03-23 18:56:00.000,Youssoupha,INTERSTELLAR,1642,0 days 00:00:01.642000,2021-03-23 18:55:58.358,2021,3,12,1,23,18,56,1
2357,2021-03-23 18:56:00.000,Bobby McFerrin,Don't Worry Be Happy,189636,0 days 00:03:09.636000,2021-03-23 18:52:50.364,2021,3,12,1,23,18,56,1
2358,2021-03-23 18:59:00.000,The O'Jays,Love Train,7249,0 days 00:00:07.249000,2021-03-23 18:58:52.751,2021,3,12,1,23,18,59,1
2359,2021-03-23 18:59:00.000,Youssoupha,MON ROI,196453,0 days 00:03:16.453000,2021-03-23 18:55:43.547,2021,3,12,1,23,18,59,1
2360,2021-03-23 19:01:00.000,Youssoupha,AMBITION - Guinee Conakry,123392,0 days 00:02:03.392000,2021-03-23 18:58:56.608,2021,3,12,1,23,19,1,1
2361,2021-03-23 19:01:00.000,Youssoupha,APRES-SOIREE,2602,0 days 00:00:02.602000,2021-03-23 19:00:57.398,2021,3,12,1,23,19,1,1
2362,2021-03-23 19:04:00.000,The Five Stairsteps,O-o-h Child,2441,0 days 00:00:02.441000,2021-03-23 19:03:57.559,2021,3,12,1,23,19,4,1
2363,2021-03-23 19:04:00.000,Youssoupha,COLLISION,170733,0 days 00:02:50.733000,2021-03-23 19:01:09.267,2021,3,12,1,23,19,4,1
2364,2021-03-23 19:07:00.000,Youssoupha,COLLISION,170733,0 days 00:02:50.733000,2021-03-23 19:04:09.267,2021,3,12,1,23,19,7,1
2365,2021-03-23 19:07:00.000,The Jackson 5,ABC,34846,0 days 00:00:34.846000,2021-03-23 19:06:25.154,2021,3,12,1,23,19,7,1
2366,2021-03-23 19:08:00.000,Youssoupha,MON ROI,4736,0 days 00:00:04.736000,2021-03-23 19:07:55.264,2021,3,12,1,23,19,8,1
2367,2021-03-23 19:08:00.000,Youssoupha,APRES-SOIREE,30122,0 days 00:00:30.122000,2021-03-23 19:07:29.878,2021,3,12,1,23,19,8,1
2368,2021-03-23 19:10:00.000,Youssoupha,MON ROI,129024,0 days 00:02:09.024000,2021-03-23 19:07:50.976,2021,3,12,1,23,19,10,1
2369,2021-03-23 19:12:00.000,Youssoupha,MON ROI,60714,0 days 00:01:00.714000,2021-03-23 19:10:59.286,2021,3,12,1,23,19,12,1
2370,2021-03-23 19:13:00.000,Youssoupha,APRES-SOIREE,98602,0 days 00:01:38.602000,2021-03-23 19:11:21.398,2021,3,12,1,23,19,13,1
2371,2021-03-23 19:17:00.000,Youssoupha,A CHAQUE JOUR...,226920,0 days 00:03:46.920000,2021-03-23 19:13:13.080,2021,3,12,1,23,19,17,1
2372,2021-03-23 19:18:00.000,James Brown & The Famous Flames,I Got You (I Feel Good),56846,0 days 00:00:56.846000,2021-03-23 19:17:03.154,2021,3,12,1,23,19,18,1
2373,2021-03-25 10:41:00.000,From The Insight,"#2.1 Olivier MAMAVI, Paris School of Business - Les données qui se cachent derrière l'attribution des marchés publics",149824,0 days 00:02:29.824000,2021-03-25 10:38:30.176,2021,3,12,3,25,10,41,1
2374,2021-03-25 11:03:00.000,From The Insight,"#3.1 Luc Julia, Samsung - Le père de Siri nous explique que l'IA n'existe pas",1350988,0 days 00:22:30.988000,2021-03-25 10:40:29.012,2021,3,12,3,25,11,3,1
2375,2021-03-25 11:05:00.000,The Isley Brothers,Twist And Shout,78549,0 days 00:01:18.549000,2021-03-25 11:03:41.451,2021,3,12,3,25,11,5,1
2376,2021-03-28 00:29:00.000,Boulevard des Airs,Bruxelles,177826,0 days 00:02:57.826000,2021-03-28 00:26:02.174,2021,3,12,6,28,0,29,1
2377,2021-03-28 00:30:00.000,Boulevard des Airs,Bruxelles,39786,0 days 00:00:39.786000,2021-03-28 00:29:20.214,2021,3,12,6,28,0,30,1
2378,2021-03-28 00:30:00.000,James Brown & The Famous Flames,I Got You (I Feel Good),7102,0 days 00:00:07.102000,2021-03-28 00:29:52.898,2021,3,12,6,28,0,30,1
2379,2021-03-28 00:33:00.000,Boulevard des Airs,Bruxelles,177826,0 days 00:02:57.826000,2021-03-28 00:30:02.174,2021,3,12,6,28,0,33,1
2380,2021-03-28 00:59:00.000,The Isley Brothers,Twist And Shout,130345,0 days 00:02:10.345000,2021-03-28 00:56:49.655,2021,3,12,6,28,0,59,1
2381,2021-03-28 01:02:00.000,Sly & The Family Stone,Everyday People,0,0 days 00:00:00,2021-03-28 01:02:00.000,2021,3,12,6,28,1,2,1
2382,2021-03-28 01:02:00.000,Daryl Hall & John Oates,Rich Girl,1471,0 days 00:00:01.471000,2021-03-28 01:01:58.529,2021,3,12,6,28,1,2,1
2383,2021-03-28 01:02:00.000,Harry Belafonte,Jump in the Line,234,0 days 00:00:00.234000,2021-03-28 01:01:59.766,2021,3,12,6,28,1,2,1
2384,2021-03-28 01:02:00.000,Boulevard des Airs,Bruxelles,177826,0 days 00:02:57.826000,2021-03-28 00:59:02.174,2021,3,12,6,28,1,2,1
2385,2021-03-28 01:02:00.000,Boulevard des Airs,Allez reste (feat. Vianney),3946,0 days 00:00:03.946000,2021-03-28 01:01:56.054,2021,3,12,6,28,1,2,1
2386,2021-03-28 01:02:00.000,Bob Seger,Night Moves,9855,0 days 00:00:09.855000,2021-03-28 01:01:50.145,2021,3,12,6,28,1,2,1
2387,2021-03-28 01:02:00.000,Frankie Valli & The Four Seasons,"December, 1963 (Oh What a Night!)",277,0 days 00:00:00.277000,2021-03-28 01:01:59.723,2021,3,12,6,28,1,2,1
2388,2021-03-28 01:02:00.000,Bob Marley & The Wailers,Three Little Birds,0,0 days 00:00:00,2021-03-28 01:02:00.000,2021,3,12,6,28,1,2,1
2389,2021-03-28 01:02:00.000,Wham!,Wake Me Up Before You Go-Go,0,0 days 00:00:00,2021-03-28 01:02:00.000,2021,3,12,6,28,1,2,1
2390,2021-03-28 01:02:00.000,Edward Sharpe & The Magnetic Zeros,Home,85,0 days 00:00:00.085000,2021-03-28 01:01:59.915,2021,3,12,6,28,1,2,1
2391,2021-03-28 01:02:00.000,Steely Dan,Dirty Work,4350,0 days 00:00:04.350000,2021-03-28 01:01:55.650,2021,3,12,6,28,1,2,1
2392,2021-03-28 01:05:00.000,Boulevard des Airs,Bruxelles,177826,0 days 00:02:57.826000,2021-03-28 01:02:02.174,2021,3,12,6,28,1,5,1
2393,2021-03-28 01:05:00.000,Train,"Hey, Soul Sister",10963,0 days 00:00:10.963000,2021-03-28 01:04:49.037,2021,3,12,6,28,1,5,1
2394,2021-03-28 01:08:00.000,Boulevard des Airs,Bruxelles,177826,0 days 00:02:57.826000,2021-03-28 01:05:02.174,2021,3,12,6,28,1,8,1
2395,2021-03-28 01:08:00.000,The Temptations,Get Ready,0,0 days 00:00:00,2021-03-28 01:08:00.000,2021,3,12,6,28,1,8,1
2396,2021-03-28 01:17:00.000,Boulevard des Airs,Bruxelles,485069,0 days 00:08:05.069000,2021-03-28 01:08:54.931,2021,3,12,6,28,1,17,1
2397,2021-03-28 01:17:00.000,Modern English,I Melt with You,0,0 days 00:00:00,2021-03-28 01:17:00.000,2021,3,12,6,28,1,17,1
2398,2021-03-28 01:19:00.000,Boulevard des Airs,Bruxelles,170453,0 days 00:02:50.453000,2021-03-28 01:16:09.547,2021,3,12,6,28,1,19,1
2399,2021-03-28 01:20:00.000,Boulevard des Airs,Allez reste (feat. Vianney),44309,0 days 00:00:44.309000,2021-03-28 01:19:15.691,2021,3,12,6,28,1,20,1
2400,2021-03-28 01:22:00.000,Boulevard des Airs,Je me dis que toi aussi,94613,0 days 00:01:34.613000,2021-03-28 01:20:25.387,2021,3,12,6,28,1,22,1
2401,2021-03-28 01:25:00.000,Boulevard des Airs,Bruxelles,177826,0 days 00:02:57.826000,2021-03-28 01:22:02.174,2021,3,12,6,28,1,25,1
